date,tb_polarity
2020-12-31,0.23994490358126727
2021-01-01,0.06462127525252523
2021-01-02,0.02487073738375822
2021-01-03,0.030380963654401162
2021-01-04,0.07433833929451308
2021-01-05,0.10150833101899573
2021-01-06,0.13351218904887388
2021-01-07,0.05063648615535409
2021-01-08,0.05465739269595655
2021-01-09,0.09410269789734073
2021-01-10,0.1023271977141025
2021-01-11,0.0903457167249883
2021-01-12,0.10533909181096676
2021-01-13,0.09457239521648425
2021-01-14,0.07435611462466929
2021-01-15,0.08385961321287407
2021-01-16,0.09359043848438794
2021-01-17,0.09772190381345311
2021-01-18,0.09339316793982032
2021-01-19,0.08774793091369182
2021-01-20,0.09364662737624693
2021-01-21,0.13243062636399422
2021-01-22,0.11750404421424927
2021-01-23,0.084012971981722
2021-01-24,0.0072581684188827164
2021-01-25,0.08938867953002702
2021-01-26,0.10023686721210305
2021-01-27,0.1292767352492641
2021-01-28,0.10125901280719803
2021-01-29,0.09947421539523986
2021-01-30,0.0983219162524718
2021-01-31,0.06261115813199149
2021-02-01,0.049778849777042854
2021-02-02,0.07436455995136552
2021-02-03,0.09070238670532645
2021-02-04,0.12488975792474438
2021-02-05,0.1047727698140434
2021-02-06,0.06405273135064457
2021-02-07,0.10756865312107249
2021-02-08,0.12369581570575887
2021-02-09,0.07880726381461675
2021-02-10,0.06571418034806514
2021-02-11,0.1258777738107635
2021-02-12,0.040710750942605796
2021-02-13,0.0956406770527141
2021-02-14,0.07762039431552514
2021-02-15,0.1291625652786367
2021-02-16,0.12462030847591819
2021-02-17,0.10296938108989476
2021-02-18,0.09507028925721056
2021-02-19,0.13761456918626033
2021-02-20,0.09071369400734482
2021-02-21,0.05837219465268246
2021-02-22,0.13675326708323152
2021-02-23,0.10013197120339981
2021-02-24,0.11094927416055213
2021-02-25,0.1047452218496591
2021-02-26,0.18298626720501726
2021-02-27,0.11922862012001356
2021-02-28,0.030999670259220038
2021-03-01,0.11070587261721775
2021-03-02,0.09688845671176496
2021-03-03,0.09197571509487398
2021-03-04,0.13756618301106743
2021-03-05,0.12685556648566854
2021-03-06,0.09479179292929293
2021-03-07,0.09514854426619132
2021-03-08,0.10410708046321253
2021-03-09,0.12798513485369156
2021-03-10,0.12419628083844886
2021-03-11,0.14482954844371745
2021-03-12,0.07612785577999993
2021-03-13,0.12818863428238428
2021-03-14,0.08590220947241493
2021-03-15,0.08424772400218826
2021-03-16,0.06216020745024654
2021-03-17,0.08534813627674029
2021-03-18,0.05441115351448281
2021-03-19,0.058025429825855984
2021-03-20,0.09769093548243718
2021-03-21,0.12084503409949837
2021-03-22,0.06407044862268742
2021-03-23,0.09060619628650599
2021-03-24,0.10923806715336319
2021-03-25,0.10264257838121477
2021-03-26,0.11410756192353237
2021-03-27,0.11198055462306042
2021-03-28,0.11031876030715315
2021-03-29,0.11762370842784137
2021-03-30,0.09551724283384441
2021-03-31,0.11393189243400711
2021-04-01,0.10262968490854418
2021-04-02,0.09866115862209611
2021-04-03,0.10013943687910223
2021-04-04,0.09248841940047779
2021-04-05,0.10486521929642428
2021-04-06,0.11733975811253677
2021-04-07,0.09251869972558191
2021-04-08,0.10800917551363982
2021-04-09,0.17693213759620016
2021-04-10,0.10842551289868765
2021-04-11,0.0671823398350387
2021-04-12,0.08490605299448385
2021-04-13,0.06258514885440881
2021-04-14,0.11399884406624608
2021-04-15,0.06501277970058911
2021-04-16,0.09747012703089096
2021-04-17,0.1373034715780251
2021-04-18,0.016294907043013094
2021-04-19,0.10313417003029568
2021-04-20,0.08454464158689512
2021-04-21,0.06474467134063093
2021-04-22,0.07173858809422191
2021-04-23,0.15563287743156926
2021-04-24,0.10571323525346514
2021-04-25,0.08037549732402675
2021-04-26,0.08371890989092617
2021-04-27,0.1253737843864174
2021-04-28,0.08603258995578274
2021-04-29,0.08505203387562259
2021-04-30,0.11430269843261565
2021-05-01,0.07335666866327244
2021-05-02,0.08754312851327778
2021-05-03,0.0947886984237559
2021-05-04,0.08670039084356689
2021-05-05,0.13389514445365508
2021-05-06,0.06917701048951047
2021-05-07,0.13031199276913563
2021-05-08,0.07685606060606061
2021-05-09,0.20640649350649354
2021-05-10,0.08367265787838704
2021-05-11,0.09848258640266834
2021-05-12,0.1859597069046474
2021-05-13,0.11317198011300125
2021-05-14,0.04959763722484247
2021-05-15,0.06639720990029635
2021-05-16,0.1159327275733526
2021-05-17,0.09810346863689591
2021-05-18,0.061133427296218
2021-05-19,0.10222636779814516
2021-05-20,0.11481922870158165
2021-05-21,0.0900207357834909
2021-05-22,0.05949854819976772
2021-05-23,0.1124007209188661
2021-05-24,0.01632901307167889
2021-05-25,0.0476478217549646
2021-05-26,0.13011457103502558
2021-05-27,0.023436357190263452
2021-05-28,0.06297699089105338
2021-05-29,0.13885772005772007
2021-05-30,0.10441664514462806
2021-05-31,0.05778273809523809
2021-06-01,0.07969427659531828
2021-06-02,0.08737213513999229
2021-06-03,0.0499155505952381
2021-06-04,0.09423374905517763
2021-06-05,0.07473958333333333
2021-06-06,0.07510195118890771
2021-06-07,0.09536759217793701
2021-06-08,0.062498035198928055
2021-06-09,0.07829665704665704
2021-06-10,0.06025154184543137
2021-06-11,0.03242275195564669
2021-06-12,-0.011443350556253786
2021-06-13,0.08566562702389476
